block,street_name,Address,Postal,Latitude,Longitude,mrt_count_500m,schools_within_2km,top25_schools_within_2km,nearby_top25_schools,distance_to_cbd
327C,ANCHORVALE RD,327C ANCHORVALE ROAD ANCHORVALE HORIZON SINGAPORE 543327,543327,1.39609319862488,103.888720918656,1,13,1,Nan Chiau Primary School,13121.267767717754
282A,SENGKANG EAST AVE,282A SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 541282,541282,1.38528977819863,103.891907359174,2,16,1,Nan Chiau Primary School,12114.387926113064
281B,SENGKANG EAST AVE,281B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542281,542281,1.38572827063194,103.891859598966,2,17,1,Nan Chiau Primary School,12157.713768978761
282B,SENGKANG EAST AVE,282B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542282,542282,1.38475821943149,103.891986745715,2,15,1,Nan Chiau Primary School,12062.817326112643
522A,TAMPINES CTRL 7,522A TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 521522,521522,1.3577691377884,103.938391967692,0,11,1,St. Hilda's Primary School,12666.954659207844
522C,TAMPINES CTRL 7,522C TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 523522,523522,1.35800481305316,103.939416135735,0,12,1,St. Hilda's Primary School,12770.870440889612
780A,WOODLANDS CRES,780A WOODLANDS CRESCENT WOODLANDS DEW SINGAPORE 731780,731780,1.44867890682994,103.80077081866,0,10,0,,19145.37500554071
782C,WOODLANDS CRES,782C WOODLANDS CRESCENT WOODLANDS MEADOW SINGAPORE 733782,733782,1.44768422279415,103.803460439858,0,11,0,,18953.36945902737
780C,WOODLANDS CRES,780C WOODLANDS CRESCENT WOODLANDS DEW SINGAPORE 733780,733780,1.44911111477951,103.801346682135,0,10,0,,19172.614259086622
780D,WOODLANDS CRES,780D WOODLANDS CRESCENT PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG 780D (CC) SINGAPORE 734780,734780,1.44811995933796,103.801945845172,0,10,0,,19047.832284954337
424A,YISHUN AVE 11,424A YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 761424,761424,1.42322643296322,103.848049317931,0,6,1,Chongfu School,15471.94429118063
333B,YISHUN ST 31,333B YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 762333,762333,1.43195783277463,103.845379076263,0,9,1,Chongfu School,16452.07330881254
430A,YISHUN AVE 11,430A YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 761430,761430,1.42141170441529,103.848563744666,0,5,0,,15268.905305648359
315B,YISHUN AVE 9,315B YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 762315,762315,1.43193085614681,103.842565042895,0,9,1,Chongfu School,16464.89246676202
333A,YISHUN ST 31,333A YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 761333,761333,1.43193955083877,103.844987122713,0,9,1,Chongfu School,16451.88939314199
315A,YISHUN AVE 9,315A YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 761315,761315,1.43238385408312,103.842384119393,0,9,1,Chongfu School,16516.388926334734
334B,YISHUN ST 31,334B YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 762334,762334,1.4325330290687,103.845705616567,0,9,1,Chongfu School,16514.5332862278
547D,SEGAR RD,547D SEGAR ROAD SEGAR VALE SINGAPORE 674547,674547,1.38890112645022,103.7690032304,1,7,0,,14823.941614698075
547A,SEGAR RD,547A SEGAR ROAD SEGAR VALE SINGAPORE 671547,671547,1.38806381747058,103.77000953634,2,7,0,,14681.631804134777
546C,SEGAR RD,546C SEGAR ROAD SEGAR VALE SINGAPORE 673546,673546,1.38899257137165,103.769500699103,1,7,0,,14797.822807130591
166B,TECK WHYE CRES,166B TECK WHYE CRESCENT TECK WHYE CREST SINGAPORE 682166,682166,1.38315989308266,103.753400918803,0,11,0,,15494.689849165616
470A,UPP SERANGOON CRES,470A UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 531470,531470,1.37905480016802,103.901927831856,0,12,1,Nan Chiau Primary School,11954.080104544342
470C,UPP SERANGOON CRES,470C UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 533470,533470,1.37846690134357,103.900804189301,0,11,1,Nan Chiau Primary School,11837.99874905621
471B,UPP SERANGOON CRES,471B UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 532471,532471,1.37801001262766,103.901070789874,0,10,0,,11806.817624754853
313A,SUMANG LINK,313A SUMANG LINK PUNGGOL PARCVISTA SINGAPORE 821313,821313,1.4098518409694,103.901995283996,3,9,0,,15066.715790181242
593B,MONTREAL LINK,593B MONTREAL LINK MONTREAL VILLE SINGAPORE 752593,752593,1.4513699701967,103.828324578002,0,7,1,Chongfu School,18773.67163827885
590C,MONTREAL LINK,590C MONTREAL LINK MONTREAL DALE SINGAPORE 753590,753590,1.44994314368403,103.82672063438,0,8,1,Chongfu School,18641.988842185277
281A,SENGKANG EAST AVE,281A SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 541281,541281,1.38609224063789,103.891561108663,2,17,1,Nan Chiau Primary School,12183.150415831364
332A,ANCHORVALE LINK,332A ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 541332,541332,1.39532164438575,103.891136801306,2,16,1,Nan Chiau Primary School,13127.67484233114
333D,ANCHORVALE LINK,333D ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 544333,544333,1.39422494446126,103.892243948665,4,15,1,Nan Chiau Primary School,13055.114511100497
332B,ANCHORVALE LINK,332B ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 542332,542332,1.39510794817993,103.891456224107,2,15,1,Nan Chiau Primary School,13117.290934271166
332C,ANCHORVALE LINK,332C ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 543332,543332,1.39500219567352,103.891960984474,2,15,1,Nan Chiau Primary School,13125.371370123461
327B,ANCHORVALE RD,327B ANCHORVALE ROAD ANCHORVALE HORIZON SINGAPORE 542327,542327,1.39564692396471,103.888633285424,1,13,1,Nan Chiau Primary School,13071.108333177239
333B,ANCHORVALE LINK,333B ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 542333,542333,1.39457895953303,103.891425367847,2,15,1,Nan Chiau Primary School,13060.800730803589
280A,SENGKANG EAST AVE,280A SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 541280,541280,1.38616165479022,103.892278601256,2,16,1,Nan Chiau Primary School,12219.72844913773
869B,TAMPINES AVE 8,869B TAMPINES AVENUE 8 TAMPINES GREENWOOD SINGAPORE 522869,522869,1.35485562982979,103.932709165692,0,7,1,St. Hilda's Primary School,11976.63615116155
869A,TAMPINES AVE 8,869A TAMPINES AVENUE 8 TAMPINES GREENWOOD SINGAPORE 521869,521869,1.35501799093941,103.93231742743,0,6,1,St. Hilda's Primary School,11955.723602053671
780F,WOODLANDS CRES,780F WOODLANDS CRESCENT WOODLANDS DEW SINGAPORE 736780,736780,1.44777726469884,103.801148446244,0,10,0,,19037.206159251702
424C,YISHUN AVE 11,424C YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 763424,763424,1.42325871209596,103.849154996435,0,6,1,Chongfu School,15473.011574068994
431B,YISHUN AVE 1,431B YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 762431,762431,1.4203331802259,103.847102448565,0,6,0,,15153.32508349312
431C,YISHUN AVE 1,431C YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 763431,763431,1.42019719250114,103.84650450091,0,6,0,,15140.483017344437
428A,YISHUN AVE 11,428A YISHUN AVENUE 11 FLORAL SPRING @ YISHUN SINGAPORE 761428,761428,1.42252779234301,103.847445232519,0,7,1,Chongfu School,15396.081304092057
315C,YISHUN AVE 9,315C YISHUN AVENUE 9 ACEKIDZ @ SG PTE. LTD. SINGAPORE 763315,763315,1.43236735703997,103.843300870773,0,9,1,Chongfu School,16508.647406496715
316C,YISHUN AVE 9,316C YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 763316,763316,1.43292306072856,103.843472712009,0,9,1,Chongfu School,16569.31165257472
318C,YISHUN AVE 9,318C YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 763318,763318,1.43338279018701,103.843517908933,0,9,1,Chongfu School,16620.090504390682
547B,SEGAR RD,547B SEGAR ROAD SEGAR VALE SINGAPORE 672547,672547,1.38843774527561,103.769252590551,2,7,0,,14766.310402720257
174B,HOUGANG AVE 1,174B HOUGANG AVENUE 1 PAYA LEBAR LODGE SINGAPORE 532174,532174,1.34955516910381,103.889276891994,0,3,1,Maris Stella High School,8402.835596169289
470B,UPP SERANGOON CRES,470B UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 532470,532470,1.37893083811935,103.900988286293,0,11,1,Nan Chiau Primary School,11893.197634052001
197B,BOON LAY DR,197B BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 642197,642197,1.3437815486012,103.713531362621,0,9,1,Rulang Primary School,16706.03871695157
196A,BOON LAY DR,196A BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 641196,641196,1.34290239942022,103.713939473716,0,9,1,Rulang Primary School,16625.741460940877
197D,BOON LAY DR,197D BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 644197,644197,1.34360788485586,103.713869400316,0,9,1,Rulang Primary School,16663.882992960942
266A,PUNGGOL WAY,266A PUNGGOL WAY PUNGGOL EMERALD SINGAPORE 821266,821266,1.40596071590593,103.897970713861,4,12,1,Nan Chiau Primary School,14500.648476616308
312C,SUMANG LINK,312C SUMANG LINK MY FIRST SKOOL SINGAPORE 823312,823312,1.41090728064356,103.901186089898,3,9,0,,15142.60400081406
312A,SUMANG LINK,312A SUMANG LINK PUNGGOL PARCVISTA SINGAPORE 821312,821312,1.41081926900094,103.900371677782,2,7,0,,15100.657942829394
334A,ANCHORVALE CRES,334A ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 541334,541334,1.39838638603313,103.889425801052,1,13,1,Nan Chiau Primary School,13387.95646250109
333C,ANCHORVALE LINK,333C ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 543333,543333,1.39441572025048,103.891773836701,2,15,1,Nan Chiau Primary School,13056.979192868577
326C,ANCHORVALE RD,326C ANCHORVALE ROAD ANCHORVALE HORIZON SINGAPORE 543326,543326,1.39571712840417,103.888065431995,1,12,1,Nan Chiau Primary School,13058.704997890645
453B,FERNVALE RD,453B FERNVALE ROAD FERNVALE FLORA SINGAPORE 792453,792453,1.3942988861693,103.875110781799,2,7,1,Nan Chiau Primary School,12529.71783371302
280B,SENGKANG EAST AVE,280B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542280,542280,1.38616197671749,103.892091814343,2,17,1,Nan Chiau Primary School,12212.065994689181
282C,SENGKANG EAST AVE,282C SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 543282,543282,1.38509615954884,103.892548305538,2,16,1,Nan Chiau Primary School,12121.070339671312
868A,TAMPINES AVE 8,868A TAMPINES AVENUE 8 TAMPINES GREENWOOD SINGAPORE 521868,521868,1.35544681770999,103.932544278099,0,7,1,St. Hilda's Primary School,12006.13790985113
522B,TAMPINES CTRL 7,522B TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 522522,522522,1.35782276633146,103.939084809112,0,12,1,St. Hilda's Primary School,12729.651680233355
782E,WOODLANDS CRES,782E WOODLANDS CRESCENT WOODLANDS MEADOW SINGAPORE 735782,735782,1.44805153860282,103.802708834923,0,11,0,,19016.205296875884
424B,YISHUN AVE 11,424B YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 762424,762424,1.42324554532359,103.84854187629,0,6,1,Chongfu School,15472.825181394766
316A,YISHUN AVE 9,316A YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 761316,761316,1.43335530681195,103.842705084631,0,9,1,Chongfu School,16622.082694258832
431D,YISHUN AVE 1,431D YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 764431,764431,1.4199690584837,103.846969476811,0,6,0,,15113.33801922869
429B,YISHUN AVE 11,429B YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 762429,762429,1.42171591948582,103.849243699301,0,5,0,,15301.322849934493
430B,YISHUN AVE 11,430B YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 762430,762430,1.42098709730833,103.848612654306,0,5,0,,15221.587741907804
334C,YISHUN ST 31,334C YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 763334,763334,1.43262608290991,103.846381694939,0,9,1,Chongfu School,16522.13547576191
432C,YISHUN AVE 1,432C YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 763432,763432,1.41949570230706,103.845973427257,0,7,0,,15064.806124107432
432D,YISHUN AVE 1,432D YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 764432,764432,1.4197951639605,103.846174058788,0,7,0,,15097.193470959483
175C,YUNG KUANG RD,175C YUNG KUANG ROAD CORPORATION TIARA SINGAPORE 613175,613175,1.33278786165574,103.721640089539,0,5,1,Rulang Primary School,15412.31814733897
175A,YUNG KUANG RD,175A YUNG KUANG ROAD ACEKIDZ @ SG PTE. LTD. SINGAPORE 611175,611175,1.33193786368443,103.721561508725,0,5,1,Rulang Primary School,15387.589617269059
527A,PASIR RIS ST 51,527A PASIR RIS STREET 51 COSTA RIS SINGAPORE 511527,511527,1.36842293498041,103.947593701801,0,13,0,,14215.266939469071
313C,SUMANG LINK,313C SUMANG LINK PUNGGOL PARCVISTA SINGAPORE 823313,823313,1.41062885103467,103.901551852458,3,9,0,,15128.704362379802
453A,FERNVALE RD,453A FERNVALE ROAD FERNVALE FLORA SINGAPORE 791453,791453,1.39447883247668,103.875558391505,2,7,1,Nan Chiau Primary School,12559.802126555034
331C,ANCHORVALE ST,331C ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 543331,543331,1.39557791060487,103.889773699699,2,14,1,Nan Chiau Primary School,13104.48418310727
279C,SENGKANG EAST AVE,279C SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 543279,543279,1.38572932197005,103.892595434586,2,16,1,Nan Chiau Primary School,12188.277468838249
334B,ANCHORVALE CRES,334B ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 542334,542334,1.39846172684413,103.889969214694,2,14,1,Nan Chiau Primary School,13415.062832970227
333A,ANCHORVALE LINK,333A ANCHORVALE LINK ANCHORVALE ISLES SINGAPORE 541333,541333,1.39468433299355,103.89086832093,2,14,1,Nan Chiau Primary School,13050.901840071052
326D,ANCHORVALE RD,326D ANCHORVALE ROAD ANCHORVALE HORIZON SINGAPORE 544326,544326,1.39613052938418,103.888097116033,1,12,1,Nan Chiau Primary School,13103.486090274586
868C,TAMPINES AVE 8,868C TAMPINES AVENUE 8 TAMPINES GREENWOOD SINGAPORE 523868,523868,1.35585780112316,103.933334387633,0,7,1,St. Hilda's Primary School,12102.290803863389
523B,TAMPINES CTRL 7,523B TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 522523,522523,1.35986668073238,103.938372890966,0,13,1,St. Hilda's Primary School,12817.367798175095
523C,TAMPINES CTRL 7,523C TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 523523,523523,1.35988670789408,103.938870018657,0,13,1,St. Hilda's Primary School,12860.536387216052
342B,YISHUN RING RD,342B YISHUN RING ROAD YISHUN NATURA SINGAPORE 762342,762342,1.43024596089696,103.844838329615,0,9,1,Chongfu School,16264.49279079235
432B,YISHUN AVE 1,432B YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 762432,762432,1.41909993352842,103.846461812401,0,6,0,,15018.729450170644
334D,YISHUN ST 31,334D YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 764334,764334,1.43241464963844,103.846517127438,0,9,1,Chongfu School,16498.130913670284
197A,BOON LAY DR,197A BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 641197,641197,1.3441061022632,103.713719208827,0,9,1,Rulang Primary School,16701.25350972753
175B,YUNG KUANG RD,175B YUNG KUANG ROAD CORPORATION TIARA SINGAPORE 612175,612175,1.33283359282698,103.721043381424,0,5,1,Rulang Primary School,15476.22550766614
526A,PASIR RIS ST 51,526A PASIR RIS STREET 51 COSTA RIS SINGAPORE 511526,511526,1.36754162355292,103.947105433712,0,13,0,,14109.894106304977
525C,PASIR RIS ST 51,525C PASIR RIS STREET 51 COSTA RIS SINGAPORE 513525,513525,1.3699604913861,103.947452111279,1,11,0,,14316.840369371528
524A,PASIR RIS ST 51,524A PASIR RIS STREET 51 COSTA RIS SINGAPORE 511524,511524,1.37127969347365,103.94771493702,1,11,0,,14436.68605569049
312B,SUMANG LINK,312B SUMANG LINK PUNGGOL PARCVISTA SINGAPORE 822312,822312,1.41135309598215,103.900614672147,2,7,0,,15165.761951988765
264A,PUNGGOL WAY,264A PUNGGOL WAY PUNGGOL EMERALD SINGAPORE 821264,821264,1.40597704114999,103.898544055197,4,12,1,Nan Chiau Primary School,14525.19048865966
453D,FERNVALE RD,453D FERNVALE ROAD FERNVALE FLORA SINGAPORE 794453,794453,1.39341707295426,103.875340178233,2,7,1,Nan Chiau Primary School,12439.28294616834
279A,SENGKANG EAST AVE,279A SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 541279,541279,1.38577466101388,103.893065739187,3,15,1,Nan Chiau Primary School,12212.655670716855
329A,ANCHORVALE ST,329A ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 541329,541329,1.39619302195076,103.88972181068,2,14,1,Nan Chiau Primary School,13167.321627380683
440A,FERNVALE LINK,440A FERNVALE LINK FERNVALE GARDENS SINGAPORE 791440,791440,1.39318853941818,103.878692030242,2,9,1,Nan Chiau Primary School,12499.44405366862
453C,FERNVALE RD,453C FERNVALE ROAD FERNVALE FLORA SINGAPORE 793453,793453,1.39353259342993,103.875029902679,2,7,1,Nan Chiau Primary School,12444.523969406911
279B,SENGKANG EAST AVE,279B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542279,542279,1.38541559450444,103.892986078183,3,16,1,Nan Chiau Primary School,12172.351845369261
519C,TAMPINES CTRL 8,519C TAMPINES CENTRAL 8 CENTRALE 8 AT TAMPINES SINGAPORE 523519,523519,1.35621338867608,103.939960455271,1,11,1,St. Hilda's Primary School,12690.510483408803
317C,YISHUN AVE 9,317C YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 763317,763317,1.43378048287839,103.843105705893,0,9,1,Chongfu School,16666.73928778899
431A,YISHUN AVE 1,431A YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 761431,761431,1.41960682497896,103.84728823711,0,6,0,,15071.950329889989
318A,YISHUN AVE 9,318A YISHUN AVENUE 9 PCF SPARKLETOTS KCARE CENTRE @ NEE SOON EAST BLK 318A SINGAPORE 761318,761318,1.43407449545002,103.843573649375,0,8,1,Chongfu School,16696.57021803141
317A,YISHUN AVE 9,317A YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 761317,761317,1.43450592896688,103.843292004282,0,8,1,Chongfu School,16746.145298976724
318B,YISHUN AVE 9,318B YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 762318,762318,1.43367833611169,103.843871260947,0,9,1,Chongfu School,16650.871903519987
547C,SEGAR RD,547C SEGAR ROAD SEGAR VALE SINGAPORE 673547,673547,1.38853827277489,103.768773256544,1,7,0,,14808.10781764858
459,SEGAR RD,459 SEGAR ROAD SEGAR MEADOWS SINGAPORE 670459,670459,1.38761161193831,103.771717424957,2,7,0,,14525.448445191952
527B,PASIR RIS ST 51,527B PASIR RIS STREET 51 COSTA RIS SINGAPORE 512527,512527,1.36899453114432,103.947710069014,1,12,0,,14266.95529408736
261C,PUNGGOL WAY,261C PUNGGOL WAY PUNGGOL TOPAZ SINGAPORE 823261,823261,1.40562302458525,103.896470406908,2,12,1,Nan Chiau Primary School,14406.80081986768
329B,ANCHORVALE ST,329B ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 542329,542329,1.39576281508857,103.889466805657,2,13,1,Nan Chiau Primary School,13112.89715330353
440B,FERNVALE LINK,440B FERNVALE LINK FERNVALE GARDENS SINGAPORE 792440,792440,1.39329062882167,103.878138964178,2,9,1,Nan Chiau Primary School,12495.7219609728
440C,FERNVALE LINK,440C FERNVALE LINK FERNVALE GARDENS SINGAPORE 793440,793440,1.39254251803193,103.878161021085,2,9,1,Nan Chiau Primary School,12415.515121337217
335B,ANCHORVALE CRES,335B ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 542335,542335,1.39857707216124,103.888490151459,1,14,1,Nan Chiau Primary School,13375.702611212242
331B,ANCHORVALE ST,331B ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 542331,542331,1.39567244030632,103.890125430899,2,15,1,Nan Chiau Primary School,13127.176467587722
524B,TAMPINES CTRL 7,524B TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 522524,522524,1.35895813519086,103.938911100785,0,12,1,St. Hilda's Primary School,12796.609655762688
520A,TAMPINES CTRL 8,520A TAMPINES CENTRAL 8 CENTRALE 8 AT TAMPINES SINGAPORE 521520,521520,1.35701024664546,103.939911246503,1,11,1,St. Hilda's Primary School,12742.439753839826
519B,TAMPINES CTRL 8,519B TAMPINES CENTRAL 8 CENTRALE 8 AT TAMPINES SINGAPORE 522519,522519,1.35743365377488,103.940051716546,1,11,1,St. Hilda's Primary School,12784.460501555157
523A,TAMPINES CTRL 7,523A TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 521523,521523,1.35937098724463,103.938378633561,0,13,1,St. Hilda's Primary School,12781.701387538818
519D,TAMPINES CTRL 8,519D TAMPINES CENTRAL 8 CENTRALE 8 AT TAMPINES SINGAPORE 524519,524519,1.35620782102782,103.939593965028,1,11,1,St. Hilda's Primary School,12658.559567541199
333D,YISHUN ST 31,333D YISHUN STREET 31 PCF SPARKLETOTS PRESCHOOL @ GAMBAS 333D (CC) SINGAPORE 764333,764333,1.43208985750645,103.846198333971,0,9,1,Chongfu School,16463.256016756455
342C,YISHUN RING RD,342C YISHUN RING ROAD YISHUN NATURA SINGAPORE 763342,763342,1.42991891753486,103.844367469818,0,9,1,Chongfu School,16230.62195911486
335A,YISHUN ST 31,335A YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 761335,761335,1.43328052675083,103.844436750229,0,9,1,Chongfu School,16603.621036033222
334A,YISHUN ST 31,334A YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 761334,761334,1.43290624174601,103.844695383831,0,9,1,Chongfu School,16560.718704088755
432A,YISHUN AVE 1,432A YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 761432,761432,1.41930728950471,103.847043629046,0,6,0,,15039.521796696994
461,SEGAR RD,461 SEGAR ROAD SEGAR MEADOWS SINGAPORE 670461,670461,1.3869743448416,103.771280059955,2,7,0,,14499.213809270434
635B,SENJA RD,635B SENJA ROAD SENJA GATEWAY SINGAPORE 672635,672635,1.38660275237577,103.757710467868,0,11,0,,15441.784424724383
550B,SEGAR RD,550B SEGAR ROAD PCF SPARKLETOTS PRESCHOOL @ZHENGHUA 550B (CC) SINGAPORE 672550,672550,1.38959118621,103.76744702208,2,7,0,,14991.473856230366
138A,YUAN CHING RD,138A YUAN CHING ROAD LAKE VISTA @ YUAN CHING SINGAPORE 611138,611138,1.32793696486555,103.7241782483,0,2,0,,14964.271655020677
526B,PASIR RIS ST 51,526B PASIR RIS STREET 51 COSTA RIS SINGAPORE 512526,512526,1.36789275657772,103.947032722415,0,13,0,,14129.511716041676
528B,PASIR RIS ST 51,528B PASIR RIS STREET 51 COSTA RIS SINGAPORE 512528,512528,1.37062340418468,103.948163757719,1,11,0,,14424.946406379671
525A,PASIR RIS ST 51,525A PASIR RIS STREET 51 COSTA RIS SINGAPORE 511525,511525,1.36919989142635,103.947298306263,1,11,0,,14247.808805830451
526D,PASIR RIS ST 51,526D PASIR RIS STREET 51 COSTA RIS SINGAPORE 514526,514526,1.36866830502329,103.947274003279,0,12,0,,14206.606863584297
520C,TAMPINES CTRL 8,520C TAMPINES CENTRAL 8 CENTRALE 8 AT TAMPINES SINGAPORE 523520,523520,1.35674170789189,103.939692399456,1,11,1,St. Hilda's Primary School,12704.67738791846
523D,TAMPINES CTRL 7,523D TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 524523,524523,1.35935847028614,103.938908760398,0,13,1,St. Hilda's Primary School,12825.402470633291
180B,MARSILING RD,180B MARSILING ROAD MARSILING HEIGHTS SINGAPORE 732180,732180,1.43905659750822,103.778349763028,0,8,0,,19048.20920939392
335B,YISHUN ST 31,335B YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 762335,762335,1.43284184188975,103.844333075878,0,9,1,Chongfu School,16555.44287779006
333C,YISHUN ST 31,333C YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 763333,763333,1.43188998756065,103.845790190244,0,9,1,Chongfu School,16442.72129501639
504A,YISHUN ST 51,504A YISHUN STREET 51 ACACIA BREEZE @ YISHUN SINGAPORE 761504,761504,1.41807055182868,103.844083330937,0,7,0,,14916.537630141494
10B,BOON TIONG RD,10B BOON TIONG ROAD TIONG BAHRU VIEW SINGAPORE 164010,164010,1.28633684743341,103.829204757258,1,6,0,,2485.925814533052
